CMDLINE streamlit run streamlit_app.py
MEM 127.566406 1642941363.9040
MEM 127.566406 1642941364.0092
MEM 129.070312 1642941364.1145
MEM 129.109375 1642941364.2256
MEM 129.027344 1642941364.3312
MEM 129.027344 1642941364.4402
MEM 129.074219 1642941364.5455
MEM 128.335938 1642941364.6541
MEM 128.335938 1642941364.7572
MEM 128.410156 1642941364.8626
MEM 128.453125 1642941364.9648
MEM 128.367188 1642941365.0668
MEM 128.367188 1642941365.1718
MEM 128.367188 1642941365.2736
MEM 128.367188 1642941365.3762
MEM 128.121094 1642941365.4772
MEM 120.628906 1642941365.5787
MEM 120.632812 1642941365.6814
MEM 120.632812 1642941365.7866
MEM 120.632812 1642941365.8917
MEM 120.632812 1642941365.9926
MEM 120.632812 1642941366.0977
MEM 120.632812 1642941366.2006
MEM 120.632812 1642941366.3057
MEM 120.601562 1642941366.4109
MEM 115.136719 1642941366.5161
MEM 115.136719 1642941366.6212
MEM 115.136719 1642941366.7228
MEM 112.289062 1642941366.8280
MEM 103.652344 1642941366.9328
MEM 103.652344 1642941367.0380
MEM 103.652344 1642941367.1385
MEM 96.605469 1642941367.2437
MEM 85.566406 1642941367.3478
MEM 83.144531 1642941367.4530
MEM 83.144531 1642941367.5581
MEM 83.148438 1642941367.6633
MEM 83.128906 1642941367.7638
MEM 83.128906 1642941367.8673
MEM 83.128906 1642941367.9725
MEM 83.128906 1642941368.0777
MEM 83.128906 1642941368.1812
MEM 83.128906 1642941368.2864
MEM 83.128906 1642941368.3916
MEM 83.128906 1642941368.4959
MEM 83.128906 1642941368.5970
MEM 83.128906 1642941368.6981
MEM 83.128906 1642941368.8033
MEM 83.128906 1642941368.9084
MEM 83.128906 1642941369.0131
MEM 83.128906 1642941369.1182
MEM 83.128906 1642941369.2220
MEM 83.128906 1642941369.3272
MEM 83.128906 1642941369.4324
MEM 83.128906 1642941369.5357
MEM 83.128906 1642941369.6402
MEM 83.128906 1642941369.7421
MEM 83.128906 1642941369.8471
MEM 83.128906 1642941369.9522
MEM 83.128906 1642941370.0574
MEM 83.128906 1642941370.1627
MEM 83.128906 1642941370.2646
MEM 83.128906 1642941370.3700
MEM 83.128906 1642941370.4757
MEM 83.128906 1642941370.5787
MEM 83.195312 1642941370.6841
MEM 83.195312 1642941370.7855
MEM 83.152344 1642941370.8916
MEM 83.152344 1642941370.9969
MEM 83.152344 1642941371.1022
MEM 83.152344 1642941371.2078
MEM 83.152344 1642941371.3133
MEM 83.152344 1642941371.4179
MEM 83.152344 1642941371.5201
MEM 83.152344 1642941371.6238
MEM 82.816406 1642941371.7295
MEM 82.816406 1642941371.8325
MEM 82.886719 1642941371.9368
MEM 82.886719 1642941372.0395
MEM 82.886719 1642941372.1451
MEM 82.886719 1642941372.2467
MEM 82.886719 1642941372.3476
MEM 82.886719 1642941372.4498
MEM 82.886719 1642941372.5508
MEM 82.886719 1642941372.6535
MEM 82.894531 1642941372.7546
MEM 82.894531 1642941372.8569
MEM 82.898438 1642941372.9625
MEM 82.898438 1642941373.0676
MEM 82.898438 1642941373.1698
MEM 82.898438 1642941373.2726
MEM 82.898438 1642941373.3780
MEM 82.898438 1642941373.4800
MEM 82.898438 1642941373.5807
MEM 82.898438 1642941373.6861
MEM 82.898438 1642941373.7917
MEM 82.898438 1642941373.8946
MEM 82.917969 1642941373.9950
MEM 82.917969 1642941374.1003
MEM 82.917969 1642941374.2018
MEM 82.917969 1642941374.3024
MEM 82.917969 1642941374.4072
MEM 82.917969 1642941374.5092
MEM 82.917969 1642941374.6125
MEM 82.917969 1642941374.7139
MEM 82.917969 1642941374.8162
MEM 82.917969 1642941374.9185
MEM 82.917969 1642941375.0216
MEM 82.917969 1642941375.1247
MEM 82.917969 1642941375.2303
MEM 82.917969 1642941375.3319
MEM 82.902344 1642941375.4324
MEM 82.902344 1642941375.5345
MEM 82.902344 1642941375.6399
MEM 82.902344 1642941375.7454
MEM 82.902344 1642941375.8507
MEM 82.902344 1642941375.9540
MEM 82.902344 1642941376.0594
MEM 82.902344 1642941376.1646
MEM 82.902344 1642941376.2700
MEM 82.902344 1642941376.3757
MEM 82.902344 1642941376.4813
MEM 82.902344 1642941376.5870
MEM 82.902344 1642941376.6881
MEM 82.902344 1642941376.7938
MEM 82.902344 1642941376.8993
MEM 82.902344 1642941377.0047
MEM 82.902344 1642941377.1103
MEM 82.902344 1642941377.2144
MEM 82.902344 1642941377.3195
MEM 82.902344 1642941377.4251
MEM 82.902344 1642941377.5287
MEM 82.902344 1642941377.6340
MEM 82.902344 1642941377.7353
MEM 82.902344 1642941377.8401
MEM 82.902344 1642941377.9416
MEM 82.902344 1642941378.0422
MEM 82.902344 1642941378.1462
MEM 82.902344 1642941378.2478
MEM 82.902344 1642941378.3543
MEM 82.902344 1642941378.4551
MEM 86.375000 1642941378.5604
MEM 87.167969 1642941378.6652
MEM 87.093750 1642941378.7695
MEM 128.742188 1642941378.8731
MEM 128.789062 1642941378.9770
MEM 128.812500 1642941379.0815
MEM 129.023438 1642941379.1863
MEM 129.023438 1642941379.2915
MEM 129.023438 1642941379.3967
MEM 129.023438 1642941379.5024
MEM 129.023438 1642941379.6038
MEM 129.023438 1642941379.7094
MEM 129.019531 1642941379.8148
MEM 129.019531 1642941379.9175
MEM 129.019531 1642941380.0230
MEM 129.019531 1642941380.1237
MEM 129.007812 1642941380.2272
MEM 129.007812 1642941380.3317
MEM 129.007812 1642941380.4349
MEM 129.007812 1642941380.5355
MEM 129.007812 1642941380.6377
MEM 129.007812 1642941380.7390
MEM 129.007812 1642941380.8447
MEM 129.007812 1642941380.9503
MEM 129.007812 1642941381.0514
MEM 129.007812 1642941381.1564
MEM 129.007812 1642941381.2582
MEM 129.007812 1642941381.3595
MEM 129.007812 1642941381.4650
MEM 129.007812 1642941381.5675
MEM 129.007812 1642941381.6730
MEM 128.230469 1642941381.7760
MEM 127.625000 1642941381.8766
MEM 127.625000 1642941381.9798
MEM 127.625000 1642941382.0840
MEM 127.625000 1642941382.1890
MEM 127.562500 1642941382.2943
MEM 127.562500 1642941382.3959
MEM 127.562500 1642941382.4973
MEM 127.562500 1642941382.6029
MEM 127.562500 1642941382.7069
MEM 127.562500 1642941382.8102
MEM 127.562500 1642941382.9153
MEM 127.562500 1642941383.0210
MEM 127.562500 1642941383.1222
MEM 127.562500 1642941383.2279
MEM 127.562500 1642941383.3331
MEM 127.562500 1642941383.4388
MEM 127.562500 1642941383.5426
MEM 127.562500 1642941383.6488
MEM 127.562500 1642941383.7544
MEM 127.562500 1642941383.8601
MEM 127.562500 1642941383.9658
MEM 127.562500 1642941384.0713
MEM 127.562500 1642941384.1759
MEM 127.562500 1642941384.2815
MEM 127.562500 1642941384.3828
MEM 127.562500 1642941384.4855
MEM 127.562500 1642941384.5912
MEM 127.562500 1642941384.6970
MEM 127.562500 1642941384.8002
MEM 127.562500 1642941384.9058
MEM 127.562500 1642941385.0116
MEM 127.562500 1642941385.1173
MEM 127.562500 1642941385.2186
MEM 127.562500 1642941385.3243
MEM 127.562500 1642941385.4297
MEM 127.367188 1642941385.5350
MEM 127.292969 1642941385.6404
MEM 127.261719 1642941385.7449
MEM 127.257812 1642941385.8489
MEM 127.257812 1642941385.9529
MEM 127.257812 1642941386.0569
MEM 127.257812 1642941386.1622
MEM 127.242188 1642941386.2665
MEM 127.132812 1642941386.3718
MEM 127.132812 1642941386.4741
MEM 127.085938 1642941386.5759
MEM 127.085938 1642941386.6804
MEM 127.085938 1642941386.7863
MEM 127.085938 1642941386.8873
MEM 127.085938 1642941386.9908
MEM 127.085938 1642941387.0965
MEM 127.085938 1642941387.2022
MEM 127.085938 1642941387.3061
MEM 127.085938 1642941387.4084
MEM 127.085938 1642941387.5139
MEM 127.085938 1642941387.6173
MEM 127.085938 1642941387.7227
MEM 127.085938 1642941387.8249
MEM 127.085938 1642941387.9306
MEM 127.085938 1642941388.0332
MEM 127.085938 1642941388.1375
MEM 127.085938 1642941388.2424
MEM 127.085938 1642941388.3477
MEM 127.085938 1642941388.4510
MEM 127.085938 1642941388.5568
MEM 127.085938 1642941388.6592
MEM 127.085938 1642941388.7619
MEM 127.085938 1642941388.8666
MEM 127.085938 1642941388.9699
MEM 127.085938 1642941389.0757
MEM 127.085938 1642941389.1769
MEM 127.085938 1642941389.2825
MEM 127.085938 1642941389.3883
MEM 127.085938 1642941389.4918
MEM 127.085938 1642941389.5962
MEM 127.085938 1642941389.6986
MEM 127.085938 1642941389.8005
MEM 127.085938 1642941389.9047
MEM 127.085938 1642941390.0061
MEM 127.085938 1642941390.1114
MEM 127.085938 1642941390.2172
MEM 127.085938 1642941390.3190
MEM 127.085938 1642941390.4245
MEM 127.085938 1642941390.5301
MEM 127.085938 1642941390.6336
MEM 127.085938 1642941390.7352
MEM 127.085938 1642941390.8369
MEM 127.085938 1642941390.9405
MEM 127.085938 1642941391.0456
MEM 127.085938 1642941391.1496
MEM 127.085938 1642941391.2536
MEM 127.085938 1642941391.3554
MEM 127.085938 1642941391.4611
MEM 127.085938 1642941391.5668
MEM 127.085938 1642941391.6724
MEM 127.085938 1642941391.7779
MEM 127.085938 1642941391.8827
MEM 127.085938 1642941391.9884
MEM 127.085938 1642941392.0910
MEM 127.085938 1642941392.1968
MEM 127.085938 1642941392.3025
MEM 127.085938 1642941392.4050
MEM 127.085938 1642941392.5077
MEM 127.085938 1642941392.6120
MEM 127.085938 1642941392.7177
MEM 127.085938 1642941392.8196
MEM 127.085938 1642941392.9246
MEM 127.085938 1642941393.0302
MEM 127.085938 1642941393.1315
MEM 127.085938 1642941393.2343
MEM 127.085938 1642941393.3360
MEM 127.085938 1642941393.4411
MEM 127.085938 1642941393.5439
MEM 127.085938 1642941393.6454
MEM 127.085938 1642941393.7511
MEM 127.085938 1642941393.8537
MEM 127.085938 1642941393.9593
MEM 127.085938 1642941394.0641
MEM 127.085938 1642941394.1698
MEM 127.085938 1642941394.2753
MEM 127.085938 1642941394.3773
MEM 127.085938 1642941394.4826
MEM 127.085938 1642941394.5854
MEM 127.085938 1642941394.6861
MEM 127.085938 1642941394.7918
MEM 127.085938 1642941394.8975
MEM 127.085938 1642941395.0000
MEM 127.085938 1642941395.1056
MEM 127.085938 1642941395.2065
MEM 127.085938 1642941395.3115
MEM 127.085938 1642941395.4133
MEM 127.085938 1642941395.5163
MEM 127.085938 1642941395.6221
MEM 127.085938 1642941395.7274
MEM 127.085938 1642941395.8323
MEM 127.085938 1642941395.9379
MEM 127.085938 1642941396.0436
MEM 127.085938 1642941396.1458
MEM 127.085938 1642941396.2508
MEM 127.085938 1642941396.3531
MEM 127.085938 1642941396.4586
MEM 127.085938 1642941396.5642
MEM 127.085938 1642941396.6696
MEM 127.085938 1642941396.7748
MEM 127.085938 1642941396.8772
MEM 127.085938 1642941396.9818
MEM 127.007812 1642941397.0875
MEM 124.972656 1642941397.1894
MEM 110.847656 1642941397.2949
MEM 110.847656 1642941397.4004
MEM 110.847656 1642941397.5020
MEM 110.847656 1642941397.6041
MEM 110.847656 1642941397.7098
MEM 110.847656 1642941397.8123
MEM 110.847656 1642941397.9172
MEM 110.839844 1642941398.0178
MEM 110.828125 1642941398.1185
MEM 110.640625 1642941398.2191
MEM 106.828125 1642941398.3244
MEM 101.921875 1642941398.4295
MEM 101.921875 1642941398.5345
MEM 101.921875 1642941398.6381
MEM 98.523438 1642941398.7412
MEM 98.523438 1642941398.8472
MEM 88.320312 1642941398.9513
MEM 84.789062 1642941399.0529
MEM 83.992188 1642941399.1581
MEM 83.988281 1642941399.2642
MEM 83.988281 1642941399.3696
MEM 83.988281 1642941399.4748
MEM 83.988281 1642941399.5780
MEM 83.988281 1642941399.6810
MEM 83.988281 1642941399.7844
MEM 83.988281 1642941399.8895
MEM 83.988281 1642941399.9952
MEM 83.988281 1642941400.0999
MEM 83.988281 1642941400.2056
MEM 83.988281 1642941400.3105
MEM 83.988281 1642941400.4151
MEM 83.988281 1642941400.5200
MEM 83.988281 1642941400.6210
MEM 83.988281 1642941400.7230
MEM 83.988281 1642941400.8286
MEM 83.988281 1642941400.9292
MEM 83.988281 1642941401.0343
MEM 83.988281 1642941401.1367
MEM 83.988281 1642941401.2418
MEM 83.988281 1642941401.3466
MEM 83.988281 1642941401.4507
MEM 83.988281 1642941401.5526
MEM 83.988281 1642941401.6543
MEM 83.988281 1642941401.7595
MEM 83.898438 1642941401.8644
MEM 83.898438 1642941401.9700
MEM 83.898438 1642941402.0757
MEM 83.898438 1642941402.1788
MEM 83.898438 1642941402.2846
MEM 83.898438 1642941402.3865
MEM 83.898438 1642941402.4913
MEM 83.898438 1642941402.5970
MEM 83.898438 1642941402.7027
MEM 83.898438 1642941402.8072
MEM 83.898438 1642941402.9084
MEM 83.910156 1642941403.0141
MEM 83.910156 1642941403.1171
MEM 83.910156 1642941403.2184
MEM 83.910156 1642941403.3194
MEM 83.910156 1642941403.4249
MEM 83.910156 1642941403.5303
MEM 83.910156 1642941403.6319
MEM 83.917969 1642941403.7373
MEM 83.917969 1642941403.8419
MEM 83.917969 1642941403.9467
MEM 83.917969 1642941404.0524
MEM 83.917969 1642941404.1581
MEM 83.917969 1642941404.2590
MEM 83.917969 1642941404.3607
MEM 83.917969 1642941404.4661
MEM 83.917969 1642941404.5716
MEM 83.917969 1642941404.6750
MEM 83.917969 1642941404.7770
MEM 83.917969 1642941404.8822
MEM 83.917969 1642941404.9849
MEM 83.917969 1642941405.0857
MEM 83.917969 1642941405.1910
MEM 83.917969 1642941405.2917
MEM 83.917969 1642941405.3968
MEM 83.906250 1642941405.5005
MEM 83.906250 1642941405.6026
MEM 83.906250 1642941405.7072
MEM 83.906250 1642941405.8125
MEM 83.906250 1642941405.9174
MEM 83.906250 1642941406.0230
MEM 83.906250 1642941406.1276
MEM 83.906250 1642941406.2294
MEM 83.906250 1642941406.3319
MEM 83.906250 1642941406.4335
MEM 83.906250 1642941406.5392
MEM 83.906250 1642941406.6401
MEM 83.906250 1642941406.7454
MEM 83.906250 1642941406.8510
MEM 83.906250 1642941406.9533
MEM 83.906250 1642941407.0587
MEM 83.906250 1642941407.1642
MEM 83.906250 1642941407.2688
MEM 83.906250 1642941407.3734
MEM 83.906250 1642941407.4789
MEM 83.906250 1642941407.5843
MEM 83.906250 1642941407.6853
MEM 83.906250 1642941407.7895
MEM 83.906250 1642941407.8950
MEM 83.906250 1642941408.0005
MEM 83.906250 1642941408.1062
MEM 83.906250 1642941408.2069
MEM 83.906250 1642941408.3090
MEM 83.906250 1642941408.4147
MEM 83.906250 1642941408.5174
MEM 83.906250 1642941408.6210
MEM 83.906250 1642941408.7267
MEM 83.906250 1642941408.8278
MEM 83.906250 1642941408.9323
MEM 83.906250 1642941409.0374
MEM 83.906250 1642941409.1404
MEM 83.906250 1642941409.2431
MEM 83.906250 1642941409.3473
MEM 83.906250 1642941409.4529
MEM 83.906250 1642941409.5584
MEM 83.906250 1642941409.6639
MEM 83.906250 1642941409.7677
MEM 83.906250 1642941409.8700
MEM 83.917969 1642941409.9718
MEM 83.917969 1642941410.0740
MEM 83.917969 1642941410.1799
MEM 83.917969 1642941410.2835
MEM 83.917969 1642941410.3890
MEM 83.917969 1642941410.4935
MEM 83.917969 1642941410.5992
MEM 83.917969 1642941410.7048
MEM 83.917969 1642941410.8064
MEM 83.917969 1642941410.9109
MEM 89.214844 1642941411.0162
MEM 118.457031 1642941411.1169
MEM 127.218750 1642941411.2221
MEM 127.332031 1642941411.3233
MEM 127.332031 1642941411.4286
MEM 127.332031 1642941411.5336
MEM 127.332031 1642941411.6346
MEM 127.398438 1642941411.7360
MEM 127.382812 1642941411.8411
MEM 127.382812 1642941411.9467
MEM 127.382812 1642941412.0523
MEM 127.382812 1642941412.1574
MEM 127.382812 1642941412.2631
MEM 127.382812 1642941412.3669
MEM 127.382812 1642941412.4678
MEM 127.382812 1642941412.5700
MEM 127.058594 1642941412.6756
MEM 127.058594 1642941412.7768
MEM 127.058594 1642941412.8793
MEM 127.058594 1642941412.9827
MEM 127.058594 1642941413.0854
MEM 127.058594 1642941413.1911
MEM 127.058594 1642941413.2920
MEM 127.058594 1642941413.3977
MEM 127.058594 1642941413.4986
MEM 127.058594 1642941413.6020
MEM 127.058594 1642941413.7034
MEM 127.058594 1642941413.8092
MEM 127.058594 1642941413.9149
MEM 127.058594 1642941414.0205
MEM 127.058594 1642941414.1231
MEM 127.058594 1642941414.2247
MEM 127.058594 1642941414.3276
MEM 127.027344 1642941414.4313
MEM 127.015625 1642941414.5335
MEM 127.015625 1642941414.6341
MEM 126.429688 1642941414.7346
MEM 126.429688 1642941414.8389
MEM 126.429688 1642941414.9441
MEM 126.429688 1642941415.0483
MEM 126.429688 1642941415.1525
MEM 126.429688 1642941415.2572
MEM 126.425781 1642941415.3597
MEM 126.425781 1642941415.4626
MEM 126.425781 1642941415.5630
MEM 126.425781 1642941415.6676
MEM 126.425781 1642941415.7700
MEM 126.425781 1642941415.8754
MEM 126.425781 1642941415.9780
MEM 126.425781 1642941416.0822
MEM 126.425781 1642941416.1855
MEM 126.425781 1642941416.2913
MEM 126.425781 1642941416.3970
MEM 126.425781 1642941416.5024
MEM 126.425781 1642941416.6081
MEM 126.425781 1642941416.7138
MEM 126.425781 1642941416.8193
MEM 126.429688 1642941416.9202
MEM 126.429688 1642941417.0258
MEM 126.429688 1642941417.1297
MEM 126.429688 1642941417.2351
MEM 126.429688 1642941417.3405
MEM 126.429688 1642941417.4438
MEM 126.429688 1642941417.5468
MEM 126.429688 1642941417.6505
MEM 126.429688 1642941417.7561
MEM 126.429688 1642941417.8619
MEM 126.429688 1642941417.9676
MEM 126.433594 1642941418.0731
MEM 126.425781 1642941418.1783
MEM 126.425781 1642941418.2818
MEM 126.425781 1642941418.3865
MEM 126.425781 1642941418.4918
MEM 126.425781 1642941418.5957
MEM 126.433594 1642941418.6970
MEM 126.433594 1642941418.7987
MEM 126.433594 1642941418.9029
MEM 126.433594 1642941419.0081
MEM 126.433594 1642941419.1097
MEM 126.433594 1642941419.2102
MEM 126.433594 1642941419.3154
MEM 126.433594 1642941419.4173
MEM 126.433594 1642941419.5191
MEM 126.433594 1642941419.6201
MEM 126.433594 1642941419.7258
MEM 126.433594 1642941419.8316
MEM 126.433594 1642941419.9371
MEM 126.433594 1642941420.0420
MEM 126.433594 1642941420.1475
MEM 126.433594 1642941420.2505
MEM 126.433594 1642941420.3550
MEM 126.433594 1642941420.4604
MEM 126.433594 1642941420.5638
MEM 126.433594 1642941420.6686
MEM 126.433594 1642941420.7711
MEM 126.433594 1642941420.8737
MEM 126.433594 1642941420.9747
MEM 126.433594 1642941421.0804
MEM 126.433594 1642941421.1850
MEM 126.433594 1642941421.2877
MEM 126.433594 1642941421.3932
MEM 126.433594 1642941421.4941
MEM 126.433594 1642941421.5957
MEM 126.433594 1642941421.7013
MEM 126.433594 1642941421.8073
MEM 126.433594 1642941421.9091
MEM 126.433594 1642941422.0124
MEM 126.433594 1642941422.1181
MEM 126.433594 1642941422.2227
MEM 126.433594 1642941422.3284
MEM 126.433594 1642941422.4324
MEM 126.433594 1642941422.5363
MEM 126.433594 1642941422.6414
MEM 126.578125 1642941422.7469
MEM 126.578125 1642941422.8525
MEM 126.578125 1642941422.9552
MEM 126.578125 1642941423.0575
MEM 126.578125 1642941423.1613
MEM 126.578125 1642941423.2643
MEM 126.578125 1642941423.3699
MEM 126.578125 1642941423.4714
MEM 126.578125 1642941423.5768
MEM 126.578125 1642941423.6822
MEM 126.578125 1642941423.7834
MEM 126.578125 1642941423.8891
MEM 126.578125 1642941423.9940
MEM 126.578125 1642941424.0950
MEM 126.578125 1642941424.2007
MEM 126.578125 1642941424.3014
MEM 126.578125 1642941424.4068
MEM 126.578125 1642941424.5073
MEM 126.570312 1642941424.6099
MEM 126.578125 1642941424.7153
MEM 126.578125 1642941424.8205
MEM 126.578125 1642941424.9225
MEM 126.578125 1642941425.0241
MEM 126.578125 1642941425.1262
MEM 126.578125 1642941425.2304
MEM 126.578125 1642941425.3311
MEM 126.296875 1642941425.4363
MEM 126.296875 1642941425.5413
MEM 126.296875 1642941425.6418
MEM 126.296875 1642941425.7459
MEM 126.296875 1642941425.8477
MEM 126.296875 1642941425.9531
MEM 126.296875 1642941426.0590
MEM 126.296875 1642941426.1648
MEM 126.296875 1642941426.2689
MEM 126.296875 1642941426.3701
MEM 126.296875 1642941426.4717
MEM 126.296875 1642941426.5770
MEM 126.296875 1642941426.6785
MEM 126.296875 1642941426.7840
MEM 126.296875 1642941426.8877
MEM 126.296875 1642941426.9896
MEM 126.296875 1642941427.0952
MEM 126.296875 1642941427.2008
MEM 126.296875 1642941427.3031
MEM 126.296875 1642941427.4037
MEM 126.281250 1642941427.5094
MEM 126.281250 1642941427.6122
MEM 126.281250 1642941427.7176
MEM 126.281250 1642941427.8203
MEM 126.281250 1642941427.9240
MEM 126.281250 1642941428.0279
MEM 126.265625 1642941428.1336
MEM 126.265625 1642941428.2347
MEM 126.265625 1642941428.3398
MEM 126.265625 1642941428.4420
MEM 126.265625 1642941428.5458
MEM 126.265625 1642941428.6515
MEM 126.265625 1642941428.7562
MEM 126.265625 1642941428.8605
MEM 126.265625 1642941428.9661
MEM 126.265625 1642941429.0718
MEM 126.265625 1642941429.1775
MEM 126.265625 1642941429.2817
MEM 126.265625 1642941429.3871
MEM 126.265625 1642941429.4913
MEM 126.265625 1642941429.5934
MEM 126.265625 1642941429.6970
MEM 126.265625 1642941429.8026
MEM 126.265625 1642941429.9033
MEM 126.265625 1642941430.0074
MEM 126.265625 1642941430.1130
MEM 126.265625 1642941430.2155
MEM 126.265625 1642941430.3191
MEM 126.265625 1642941430.4246
MEM 126.265625 1642941430.5300
MEM 126.265625 1642941430.6321
MEM 126.265625 1642941430.7375
MEM 126.265625 1642941430.8399
MEM 126.265625 1642941430.9455
MEM 126.265625 1642941431.0501
MEM 126.265625 1642941431.1557
MEM 126.265625 1642941431.2608
MEM 126.265625 1642941431.3667
MEM 126.265625 1642941431.4699
MEM 126.257812 1642941431.5752
MEM 126.265625 1642941431.6770
MEM 126.265625 1642941431.7816
MEM 126.265625 1642941431.8865
MEM 126.265625 1642941431.9918
MEM 126.265625 1642941432.0958
MEM 126.265625 1642941432.2004
MEM 126.265625 1642941432.3031
MEM 126.265625 1642941432.4067
MEM 126.265625 1642941432.5095
MEM 126.265625 1642941432.6144
MEM 126.265625 1642941432.7197
MEM 126.265625 1642941432.8230
MEM 126.187500 1642941432.9238
MEM 126.187500 1642941433.0292
MEM 126.187500 1642941433.1348
MEM 126.187500 1642941433.2371
MEM 126.187500 1642941433.3417
MEM 126.187500 1642941433.4473
MEM 126.187500 1642941433.5489
MEM 126.187500 1642941433.6542
MEM 126.140625 1642941433.7597
MEM 126.140625 1642941433.8636
MEM 126.140625 1642941433.9654
MEM 126.140625 1642941434.0699
MEM 126.140625 1642941434.1716
MEM 126.140625 1642941434.2770
MEM 126.140625 1642941434.3812
MEM 126.140625 1642941434.4867
MEM 126.140625 1642941434.5916
MEM 126.140625 1642941434.6973
MEM 126.140625 1642941434.8027
MEM 126.140625 1642941434.9045
MEM 126.140625 1642941435.0089
MEM 126.140625 1642941435.1106
MEM 126.140625 1642941435.2121
MEM 126.140625 1642941435.3176
MEM 126.140625 1642941435.4230
MEM 126.140625 1642941435.5287
MEM 126.140625 1642941435.6304
MEM 126.140625 1642941435.7340
MEM 126.140625 1642941435.8358
MEM 126.140625 1642941435.9376
MEM 126.140625 1642941436.0399
MEM 126.140625 1642941436.1422
MEM 126.140625 1642941436.2442
MEM 126.140625 1642941436.3458
MEM 126.140625 1642941436.4512
MEM 126.140625 1642941436.5542
MEM 126.140625 1642941436.6597
MEM 126.140625 1642941436.7653
MEM 126.140625 1642941436.8709
MEM 126.140625 1642941436.9736
MEM 133.886719 1642941437.0757
MEM 135.640625 1642941437.1763
MEM 135.710938 1642941437.2775
MEM 141.308594 1642941437.3791
MEM 141.308594 1642941437.4797
MEM 141.308594 1642941437.5847
MEM 141.308594 1642941437.6897
MEM 141.308594 1642941437.7924
MEM 141.308594 1642941437.8975
MEM 141.308594 1642941438.0027
MEM 141.308594 1642941438.1056
MEM 141.308594 1642941438.2106
MEM 141.308594 1642941438.3156
MEM 145.644531 1642941438.4197
MEM 179.636719 1642941438.5243
MEM 195.089844 1642941438.6294
MEM 197.128906 1642941438.7345
MEM 194.628906 1642941438.8397
MEM 194.636719 1642941438.9398
MEM 194.636719 1642941439.0443
MEM 194.636719 1642941439.1496
MEM 194.636719 1642941439.2532
MEM 194.636719 1642941439.3586
MEM 194.636719 1642941439.4644
MEM 194.636719 1642941439.5699
MEM 194.636719 1642941439.6710
MEM 194.636719 1642941439.7754
MEM 194.636719 1642941439.8810
MEM 194.636719 1642941439.9865
MEM 194.636719 1642941440.0919
MEM 194.636719 1642941440.1975
MEM 194.636719 1642941440.2985
MEM 194.636719 1642941440.4041
MEM 194.636719 1642941440.5096
MEM 194.636719 1642941440.6154
MEM 194.636719 1642941440.7210
MEM 194.636719 1642941440.8241
MEM 194.636719 1642941440.9297
MEM 194.636719 1642941441.0314
MEM 194.636719 1642941441.1367
MEM 194.636719 1642941441.2400
MEM 194.636719 1642941441.3414
MEM 194.636719 1642941441.4470
MEM 194.636719 1642941441.5508
MEM 194.636719 1642941441.6532
MEM 194.636719 1642941441.7586
MEM 194.636719 1642941441.8604
MEM 194.636719 1642941441.9625
MEM 194.636719 1642941442.0682
MEM 194.636719 1642941442.1712
MEM 194.636719 1642941442.2723
MEM 194.636719 1642941442.3748
