,time,position,time_server,session_id,userID
868,1641410598.3945403,questions,2022-01-05 19:23:18.437000+00:00,3d1787ae-ac1c-4af5-8efa-335070c5d1d8,89280983
869,1642310786.9282045,results,2022-01-16 05:26:26.966000+00:00,2723ea0f-04d9-4d67-ab86-627eeade567e,84214926
870,1642357885.1195076,start,2022-01-16 18:31:25.150000+00:00,79b8cf4d-eb7e-4ac5-acbc-9f3ddbdf2e8b,21841822
871,1642376589.6132405,start,2022-01-16 23:43:09.641000+00:00,909cbc29-534c-40be-ad4d-36eb1e21eb87,42578343
872,1642322099.2255068,results,2022-01-16 08:34:59.258000+00:00,572d8b74-01a4-436d-a403-45cf466af8dc,51069881
873,1642305649.8754396,start,2022-01-16 04:00:49.900000+00:00,d42bb498-85a8-4f2e-8c43-c7d8d5e7dfc9,93804915
874,1639861193.3725932,start,2021-12-18 20:59:53.512000+00:00,f4479dc8-9ee0-4e75-9ec4-450cb75ca7f6,95988479
875,1642357999.3397834,questions,2022-01-16 18:33:19.369000+00:00,cb66d7c4-eb35-4072-ab9a-8aad52029daf,62780402
876,1642329952.939372,questions,2022-01-16 10:45:52.980000+00:00,3a3b09d7-e6fd-41ee-adff-9b898352d6d9,34692634
877,1640092184.027362,start,2021-12-21 13:09:44.142000+00:00,2e7a5214-a81a-4acf-8259-55d18a4af292,16421609
878,1642332576.6739736,rating,2022-01-16 11:29:36.703000+00:00,e34fb594-1507-4dad-826c-71b1f308078b,60167511
879,1642364291.7912242,start,2022-01-16 20:18:11.823000+00:00,f70905fe-ebf3-41e8-9094-2b356c19a625,16421609
880,1642341554.5287302,start,2022-01-16 13:59:14.563000+00:00,eafba6c9-2d42-4e08-9448-27ed47723eb3,89718021
881,1642326012.3530982,start,2022-01-16 09:40:12.400000+00:00,92372828-3e94-4331-b32a-9a92cb234e28,3171210
882,1642313921.7986243,results,2022-01-16 06:18:41.820000+00:00,2cb813a4-33c6-40ac-b386-3728b316e979,29786645
883,1642304813.5281096,rating,2022-01-16 03:46:53.558000+00:00,cb6f0318-c00b-4589-a6eb-61edca0886b1,30574952
884,1642343374.7978842,rating,2022-01-16 14:29:34.833000+00:00,98c0f0f0-b029-444f-9fc9-97ac9f511f7b,96003756
885,1642367127.7431943,start,2022-01-16 21:05:27.776000+00:00,c1b93a7f-7450-4782-81ed-f9f5c096c7fb,50412283
886,1642390566.6180773,start,2022-01-17 03:36:06.662000+00:00,af08f066-940d-461e-82a4-38f437eca9b0,67860148
887,1642340277.3590786,rating,2022-01-16 13:37:57.383000+00:00,4bb33a12-fc9d-4ce0-baad-9337c6f38444,74758816
888,1642310905.310835,start,2022-01-16 05:28:25.333000+00:00,f642caef-d02f-4029-8321-90b36eeb1c49,51035677
889,1642321713.6335971,rating,2022-01-16 08:28:33.654000+00:00,9a362c6c-769f-459a-bb1c-d817b9089dea,14908966
890,1642318623.6969116,results,2022-01-16 07:37:03.726000+00:00,d92727c2-e4fa-4621-a540-c72fb52387d9,20585090
891,1642359226.1181016,rating,2022-01-16 18:53:46.143000+00:00,5db97bd2-5efa-4352-9e2d-85132414666a,16560255
892,1640275301.7237334,rating,2021-12-23 16:01:41.783000+00:00,b1c79b01-e8d8-4c15-bef8-099104efb25c,75817706
893,1642336401.7044084,start,2022-01-16 12:33:21.734000+00:00,7879888e-b72e-41f4-af2e-cfba148b2540,8446020
894,1642320563.4973931,rating,2022-01-16 08:09:23.530000+00:00,b82edf69-88bb-407c-a466-ec8407db5e56,27853433
895,1642305696.3295703,start,2022-01-16 04:01:36.362000+00:00,e7410643-3355-4943-97ce-dc0664ca69d9,63816216
896,1642358679.7249057,start,2022-01-16 18:44:39.775000+00:00,1abb36ba-f5d1-4da9-b68d-d2b69859139c,59923638
897,1642375895.7693915,start,2022-01-16 23:31:35.806000+00:00,25837a08-c1f4-4f9e-9bc1-f68e2af865e4,16421609
898,1640856888.1464384,start,2021-12-30 09:34:48.262000+00:00,f1651e54-8573-4de9-9c7b-abfe6220aba3,44340222
899,1642309854.7435615,start,2022-01-16 05:10:54.786000+00:00,2bffc351-e179-4131-aee0-54795920f6de,5682302
900,1642320857.7381895,start,2022-01-16 08:14:17.765000+00:00,c38af334-c475-4a12-8029-1f0c7cd31291,19195997
901,1642308590.099059,rating,2022-01-16 04:49:50.129000+00:00,aad19172-e2de-4013-8d0a-ac2f2e8ed08a,67780643
902,1642344963.5425205,rating,2022-01-16 14:56:03.562000+00:00,8d371b8a-7cd9-4a7c-9cb2-1f74fc34986f,53435852
903,1642320967.4395533,start,2022-01-16 08:16:07.469000+00:00,e7418ffe-1795-46ab-a398-fb65683a65df,25915590
904,1642323819.3949525,results,2022-01-16 09:03:39.427000+00:00,a65bec46-9549-4b72-a915-c96310347b4c,6897858
905,1642291478.0780125,rating,2022-01-16 00:04:38.112000+00:00,270c4ccd-d2a4-43e3-9b1b-48aff6f401da,43107334
906,1642302022.5659907,start,2022-01-16 03:00:22.625000+00:00,f67638dd-42ab-4c0a-ac51-49cad858f11e,60436313
907,1642379527.1862693,start,2022-01-17 00:32:07.214000+00:00,572869f3-f414-4c5b-a467-1a787eabe6a4,86506518
908,1642305074.9935255,start,2022-01-16 03:51:15.013000+00:00,175bc684-2063-455f-b444-48022293966b,33557977
909,1642368240.2086945,questions,2022-01-16 21:24:00.239000+00:00,42998e16-f414-4184-893a-28d92c5eec63,6778543
910,1642340846.920566,questions,2022-01-16 13:47:26.947000+00:00,9e9f8bd9-e46e-4e3f-b3ba-834c7e6e010c,52802974
911,1642318157.3126173,rating,2022-01-16 07:29:17.344000+00:00,8edc4624-887a-4145-9707-c57907643147,44609718
912,1642371650.0042005,results,2022-01-16 22:20:50.036000+00:00,d8c4b2af-bd09-40de-9c65-19701365fcdb,5860573
913,1642295616.2634501,results,2022-01-16 01:13:36.295000+00:00,d077bc42-cdd0-4d1f-adcf-6b039bf64607,19685073
914,1642342409.951497,rating,2022-01-16 14:13:29.997000+00:00,71199513-520c-4a80-bc01-33d3a06d4d02,41314896
915,1641489026.6826673,start,2022-01-06 17:10:26.850000+00:00,068ecab5-9de5-429c-b727-a352e73ef4c0,30328594
916,1642301674.8270812,questions,2022-01-16 02:54:34.855000+00:00,01d72d8c-3022-45a7-a16f-f0788a3f2f65,6446113
917,1642303319.7303398,rating,2022-01-16 03:21:59.786000+00:00,f6710796-9820-4a93-9082-b82c41c4e3a2,69799206
918,1642337301.149394,rating,2022-01-16 12:48:21.178000+00:00,6353b582-9809-4271-a235-ec31c190baa0,12706894
919,1642293035.530149,rating,2022-01-16 00:30:35.557000+00:00,89f4406b-37aa-4edf-a81e-1a4fb8d73e4b,16421609
920,1642402738.0706096,questions,2022-01-17 06:58:58.105000+00:00,ce648dd3-859b-4059-a681-dfd35884706f,55249909
921,1642294115.0084248,rating,2022-01-16 00:48:35.038000+00:00,e176991a-7f59-4b45-8225-40889f860a82,89348226
922,1642311024.199948,questions,2022-01-16 05:30:24.233000+00:00,27bb991f-04a6-4413-b9ec-a214d17619d6,42485022
923,1642384081.900716,start,2022-01-17 01:48:01.932000+00:00,738f25ab-1db0-411a-a480-e31807527c41,55906666
924,1642292909.5142827,rating,2022-01-16 00:28:29.560000+00:00,db94b121-2f44-484e-b975-86b9bdcb6720,34116821
925,1642315370.5095124,start,2022-01-16 06:42:50.561000+00:00,87d61ca2-caac-4d7a-9fd4-fe09bed28787,89747713
926,1642366087.4145453,results,2022-01-16 20:48:07.443000+00:00,c3a863ed-aab0-4af7-ae72-5711ac9e141b,87041963
927,1642356195.0449567,rating,2022-01-16 18:03:15.330000+00:00,0c92ac47-124e-4974-b76f-ec7b8869c995,17384810
928,1642361131.6655636,rating,2022-01-16 19:25:31.694000+00:00,b3d46379-e3ee-40d6-b79d-051c23de155d,46080500
929,1642381668.082832,rating,2022-01-17 01:07:48.118000+00:00,7ed64102-0454-4c76-98e7-0928aa814e95,46232064
930,1642314435.7495778,start,2022-01-16 06:27:15.779000+00:00,3c6fb62e-9741-4f50-889a-85138d6dc8dc,47230732
931,1642299501.3285198,rating,2022-01-16 02:18:21.348000+00:00,b54377eb-9482-4a2c-9a9f-d29dddb03530,62460505
932,1642329859.6842213,start,2022-01-16 10:44:19.709000+00:00,3c9f0b37-e9ec-4daa-a95e-62111e462f5f,83316077
933,1642294224.9363654,start,2022-01-16 00:50:24.966000+00:00,09532b3f-e065-48e8-a566-78fb814929f6,17017083
934,1642317488.3424394,start,2022-01-16 07:18:08.367000+00:00,d21147d9-e10a-420a-8a8e-dc6b405eab61,17290380
935,1642329635.8799303,questions,2022-01-16 10:40:35.909000+00:00,945bda24-2374-4698-a9c8-03da6a1bfd0e,85872308
936,1642323212.1898146,results,2022-01-16 08:53:32.224000+00:00,c69244ea-9a34-4f80-b96c-6a0e7fdb3c6c,21138821
937,1642361593.539357,rating,2022-01-16 19:33:13.572000+00:00,744c7c19-9dfb-4661-a98f-cf2cf34dd110,99581780
938,1642352202.440637,start,2022-01-16 16:56:42.478000+00:00,b64477c6-022e-41c4-94ed-f70ec0e65d64,19974266
939,1642328391.9715776,questions,2022-01-16 10:19:51.992000+00:00,0ed219e1-419e-4ef8-ad44-aa8d7d6c54f8,31507880
940,1642297587.6296031,questions,2022-01-16 01:46:27.663000+00:00,08878f3a-3dfa-45a6-89de-35d9ebf68eb8,77289513
941,1642383525.5120583,start,2022-01-17 01:38:45.542000+00:00,4a79aaec-7e3f-4c3f-99ae-7afcfbed311c,78171389
942,1642310808.3561208,start,2022-01-16 05:26:48.373000+00:00,a43d3000-62bf-466c-b369-df8111ceb51d,69075724
943,1642359646.25315,start,2022-01-16 19:00:46.282000+00:00,912c8ca2-30bd-410b-8835-9e598e8b6866,94177857
944,1642394148.0751445,start,2022-01-17 04:35:48.106000+00:00,c14c4b1a-c97b-40db-9ed1-6f00243dbe25,40989038
945,1642299568.9578166,rating,2022-01-16 02:19:28.988000+00:00,4f0551b5-28ed-437d-85a3-b68fa7602b31,57642419
946,1642319658.8206246,start,2022-01-16 07:54:18.871000+00:00,6e3cabd2-2b17-4d85-825e-4056825a07d3,76355170
947,1642300703.8458056,start,2022-01-16 02:38:23.873000+00:00,ec9f3d11-ea5a-4f7f-8e56-28aae186ba20,26309204
948,1642297334.8160021,questions,2022-01-16 01:42:14.846000+00:00,d2211845-bd12-48e4-aa4d-32f8da262d84,34470320
949,1642287788.0306435,start,2022-01-15 23:03:08.193000+00:00,39035f2e-ae86-4a05-bc16-4412f63682f0,48695265
950,1642302228.518725,start,2022-01-16 03:03:48.538000+00:00,aad1cbcc-7461-41cf-9d0e-5e8f171c1386,44589357
951,1642307033.448232,start,2022-01-16 04:23:53.473000+00:00,7490882d-dd29-4dff-8de3-7e97656552f3,53432964
952,1641773332.8249495,start,2022-01-10 00:08:53.032000+00:00,13ab7c3b-1182-4624-a863-ffdf79f60eba,60526127
953,1642265546.8963003,questions,2022-01-15 16:52:26.927000+00:00,355d7298-cf97-49d7-a30b-0d298ac09626,16421609
954,1642306329.6433132,selection,2022-01-16 04:12:09.770000+00:00,7e368b01-7ad0-4a2b-aa38-96f4a972d61f,99392407
955,1642347114.1173162,start,2022-01-16 15:31:54.152000+00:00,fd3f66b7-3321-49a4-b007-290418910dec,6634907
956,1642388223.8678305,start,2022-01-17 02:57:03.900000+00:00,8e2d5599-defc-4936-ac3c-fe3cfab9bcf4,12238764
957,1642382744.0324767,start,2022-01-17 01:25:44.198000+00:00,35c06f39-4778-41ee-a87d-30fc63e20982,51035677
958,1642333742.9075077,start,2022-01-16 11:49:02.940000+00:00,62f0de8f-277d-4a65-864a-45300bfd27a6,32376912
959,1642303301.6733499,results,2022-01-16 03:21:41.704000+00:00,f453aaa4-c254-4d8e-a95c-e52cb53b02a4,5937874
960,1642317156.5285003,start,2022-01-16 07:12:36.557000+00:00,79e5a2b8-7802-414e-94ec-13a60914b925,61718594
961,1642323299.4636488,start,2022-01-16 08:54:59.490000+00:00,09150f50-bf3a-4f85-b886-5257667e5234,92051511
962,1642303730.3823235,start,2022-01-16 03:28:50.403000+00:00,6b041d21-364a-4234-add2-262ec569af7b,13835764
963,1642356399.3920684,questions,2022-01-16 18:06:39.425000+00:00,653373cc-01f3-4c37-bb07-fbca91cf1c98,38217999
964,1642337189.9401262,start,2022-01-16 12:46:30.002000+00:00,6353b582-9809-4271-a235-ec31c190baa0,12706894
965,1642360926.4364288,results,2022-01-16 19:22:06.468000+00:00,22e9ef1a-d7cb-4d31-9211-dc41c4415598,3496518
966,1642301253.6526568,rating,2022-01-16 02:47:33.689000+00:00,b6432579-4fab-49e9-93b0-f84921e315ed,90283828
967,1642379322.041877,start,2022-01-17 00:28:42.105000+00:00,b246933e-0ef1-453f-b432-5980208f5ad0,84025792
968,1642393299.71775,start,2022-01-17 04:21:39.756000+00:00,0ac7a5e2-45bd-4299-8fef-8ef11124933e,89030313
969,1642303753.7918262,rating,2022-01-16 03:29:13.825000+00:00,18ecb80a-dcc7-44f2-83a8-f39131b22efa,31252049
970,1642305763.7660296,rating,2022-01-16 04:02:43.797000+00:00,fea655d9-232c-484b-b560-8964648542c8,4940028
971,1642312126.5817392,start,2022-01-16 05:48:46.612000+00:00,4b0829d3-ef58-4b05-8408-b4e7733fc4f7,76020764
972,1642368597.6403534,rating,2022-01-16 21:29:57.668000+00:00,91a92048-3809-4ab0-a01a-e19dfde17e94,80276155
973,1642366720.7064304,questions,2022-01-16 20:58:40.725000+00:00,fa8a6745-d40f-4a9d-a3cf-4f6db44f298d,49751860
974,1640315412.4527144,start,2021-12-24 03:10:12.694000+00:00,86dad6d8-93b0-4363-b5b3-09e7f2e8ff3f,72299003
975,1642378631.4247813,start,2022-01-17 00:17:11.457000+00:00,d305f0f4-8286-4b89-aca3-dc11768e98ef,74758816
976,1642392664.9762843,results,2022-01-17 04:11:05.010000+00:00,2d60429f-7ccf-428d-b33e-bb90722c92ac,94451765
977,1642388259.2530525,start,2022-01-17 02:57:39.288000+00:00,69f430ee-90da-4463-8c55-7a0a6e0fa4c5,84025792
978,1642332552.3246174,questions,2022-01-16 11:29:12.358000+00:00,4eb109e9-9d1f-462c-b511-bce3bad161ea,92776071
979,1640489579.0962126,rating,2021-12-26 03:32:59.125000+00:00,d1a1fb8d-1437-4421-b177-ed991a266ca1,81418412
980,1642342466.2535923,start,2022-01-16 14:14:26.302000+00:00,797cab3c-2570-427a-a9ad-b82360da1d66,12445359
981,1642297829.4042299,rating,2022-01-16 01:50:29.434000+00:00,cc9f3791-8a5d-421b-8540-eab985aa438e,35120411
982,1642340009.2857025,start,2022-01-16 13:33:29.370000+00:00,7a6c8e0b-1ada-4e8d-9792-3276da14f68e,3102449
983,1642315420.3622189,questions,2022-01-16 06:43:40.414000+00:00,6fa894c5-45db-4e1f-a4ab-0482097cf2b9,91084816
984,1642306423.859051,start,2022-01-16 04:13:43.885000+00:00,8420e6a7-0c86-4929-87b0-7f243e560b28,93097205
985,1642338818.8001003,results,2022-01-16 13:13:38.820000+00:00,57be49bd-3c41-4fd2-8c76-b3e9f14329c9,20333261
986,1642387329.7153687,results,2022-01-17 02:42:09.743000+00:00,9141557d-4e6f-465d-aa71-b419aaf18e17,86865752
987,1642304666.2020876,start,2022-01-16 03:44:26.227000+00:00,4295aadf-a6e4-48fa-8dff-e4dd1ccfc154,64225758
988,1642305508.6580558,results,2022-01-16 03:58:28.682000+00:00,88620105-46f2-4500-8627-47d8aa31771d,63813952
989,1642303917.720687,questions,2022-01-16 03:31:57.752000+00:00,0e0d706d-90c6-42ce-9421-6896ec29baba,9937134
990,1642347607.917683,rating,2022-01-16 15:40:07.947000+00:00,c2a340c9-d7f3-44c8-b173-2312b8db22ea,71436521
991,1642292001.7012107,results,2022-01-16 00:13:21.809000+00:00,8375e4fd-d805-47c3-b793-d3e029f4971e,70198377
992,1642291871.7793531,start,2022-01-16 00:11:11.810000+00:00,66eb49e1-df1f-423f-ab88-26342adc8d31,44821007
993,1642309208.6471682,start,2022-01-16 05:00:08.677000+00:00,604403fb-e119-4e95-a1c0-06e4eb334391,10985811
994,1642314202.3413038,rating,2022-01-16 06:23:22.364000+00:00,67cfe7a8-dd85-45c1-95a0-66bc6757c408,69055741
995,1640086916.6281445,start,2021-12-21 11:41:56.745000+00:00,c90fccfc-a7e4-436a-88fb-44541c528d13,24562853
996,1642303618.1259131,start,2022-01-16 03:26:58.178000+00:00,40882e69-45ff-49d4-bdfa-68921adb0a6e,2378657
997,1642308727.5092072,questions,2022-01-16 04:52:07.540000+00:00,80f58d6c-9f5f-43d7-8367-dd3b4ad1e41d,77315224
998,1642340404.834053,start,2022-01-16 13:40:04.866000+00:00,2f1d3ef4-554d-4526-a6aa-120066532f5e,5897653
999,1640489523.6334348,start,2021-12-26 03:32:03.662000+00:00,d1a1fb8d-1437-4421-b177-ed991a266ca1,81418412
1000,1642305148.7238102,start,2022-01-16 03:52:28.754000+00:00,31b635e2-046d-4e49-be91-8b77239e3468,93783893
1001,1642368714.2830517,results,2022-01-16 21:31:54.313000+00:00,91a92048-3809-4ab0-a01a-e19dfde17e94,80276155
1002,1642368720.961113,rating,2022-01-16 21:32:01.035000+00:00,5c80a5b0-01aa-48fb-ba29-c7e2d566cc8d,26985035
1003,1642303855.6515973,rating,2022-01-16 03:30:55.672000+00:00,8755f138-df4b-4e61-b4f9-f5b1091c034d,91833850
1004,1642331667.636018,start,2022-01-16 11:14:27.675000+00:00,e3159ee1-e7a6-48a9-93c9-e192d41c7eb6,82116527
1005,1642375063.9920888,questions,2022-01-16 23:17:44.022000+00:00,48ce721f-8dc7-426c-9028-2511e5928184,16421609
1006,1642311433.4560823,start,2022-01-16 05:37:13.485000+00:00,d7eb872b-3c4e-4a1f-86c0-323f26be567f,86469014
1007,1642320409.4968228,start,2022-01-16 08:06:49.528000+00:00,2056de9b-886a-44cd-ba5a-0c281b283f91,50899498
1008,1642292784.2497318,rating,2022-01-16 00:26:24.276000+00:00,585f9b5b-262b-40c5-84f4-9cd6a605d67f,16319294
1009,1642350702.1883237,start,2022-01-16 16:31:42.219000+00:00,e4f76438-b69b-41a4-b96d-0d92e47eeaf5,3178481
1010,1642310175.1586494,results,2022-01-16 05:16:15.178000+00:00,d83a191d-14da-4934-97ce-2cd9527c1943,80437136
1011,1642292829.0111806,start,2022-01-16 00:27:09.041000+00:00,db94b121-2f44-484e-b975-86b9bdcb6720,34116821
1012,1642343208.1843035,start,2022-01-16 14:26:48.233000+00:00,6a2afe6a-9f5c-49d7-b5e4-7ea07d6ded40,43134384
1013,1642313835.3921273,start,2022-01-16 06:17:15.528000+00:00,b1081740-e0a2-4b1e-bf8f-1a2bc713ec6a,93820137
1014,1642316990.7468324,results,2022-01-16 07:09:50.778000+00:00,1085bb53-33f6-4be7-95c9-6afe7a93575a,18950126
1015,1642289422.8929617,questions,2022-01-15 23:30:22.931000+00:00,8e232f0f-6f22-4da8-8ff9-5e142b8a8c25,85407864
1016,1642399265.3965642,results,2022-01-17 06:01:05.433000+00:00,b8884c23-b15e-4ea1-97d3-d130b5709b85,40264759
1017,1642340790.682495,rating,2022-01-16 13:46:30.712000+00:00,1ead2b83-268e-479b-a2d1-5c426ce17a4d,39062293
1018,1642313511.8537862,start,2022-01-16 06:11:51.881000+00:00,0c535119-9318-479b-9316-8ca2c5a1f76d,33859756
1019,1642351100.175048,start,2022-01-16 16:38:20.208000+00:00,ec9b711b-ad6c-488d-a944-b126bc135de0,64840490
1020,1642301783.820747,rating,2022-01-16 02:56:23.849000+00:00,16ad419f-27e9-44f3-b335-714e9c4d6ee6,31201051
1021,1639979868.203074,start,2021-12-20 05:57:48.318000+00:00,c699e2ec-b65b-4942-8c27-2c64921a47fd,66691582
1022,1642330766.3318348,questions,2022-01-16 10:59:26.361000+00:00,05d2f6ff-58fd-4c95-a9f2-5379c184c3e0,60631033
1023,1642288406.8762174,start,2022-01-15 23:13:27.002000+00:00,644b3da9-b42d-45e6-b433-5575ec2e19ca,86324409
1024,1642305167.5090628,start,2022-01-16 03:52:47.532000+00:00,817cf3b8-732e-4469-a41a-e2e095e2784c,60456619
1025,1642335256.9974778,start,2022-01-16 12:14:17.029000+00:00,0f4c7669-aa79-43d2-8227-09be51ca3e21,53838040
1026,1642297709.9383092,questions,2022-01-16 01:48:29.962000+00:00,ab6dae14-5d13-44dc-b02f-31240754df0e,71627295
1027,1642343061.2646213,rating,2022-01-16 14:24:21.292000+00:00,e900da02-d72c-42aa-8db8-2df2893989cd,77876258
1028,1642319272.0185776,rating,2022-01-16 07:47:52.039000+00:00,889a5572-8363-482b-8054-7d909f604bb4,38990315
1029,1642309327.7862184,start,2022-01-16 05:02:07.803000+00:00,c6513933-92e8-4216-999e-ae542db4c477,11019629
1030,1642327850.3108757,start,2022-01-16 10:10:50.339000+00:00,f378ae54-f860-41c8-aca1-ebfbf6313acf,7703523
1031,1642281157.3903542,rating,2022-01-15 21:12:37.428000+00:00,ee526079-ad6d-4058-bd69-804826e28354,54355146
1032,1642314732.3906734,results,2022-01-16 06:32:12.421000+00:00,41a004f9-cd2e-4684-a191-1800a28179a7,55202149
1033,1642313956.6835632,start,2022-01-16 06:19:16.710000+00:00,d74143c1-0b25-4ffd-a345-81d788bbb5d0,96502093
1034,1642351235.2540483,start,2022-01-16 16:40:35.286000+00:00,964c7d90-5825-429e-b062-501e70d9753f,14864228
1035,1642292747.03517,results,2022-01-16 00:25:47.064000+00:00,656743d2-69cc-47c3-b8a1-b23f5c3c25a6,68388240
1036,1642394601.1585312,start,2022-01-17 04:43:21.194000+00:00,02475c45-a2b3-4752-9c51-7062d945b80b,40777272
1037,1642343022.2781138,rating,2022-01-16 14:23:42.323000+00:00,8510150f-f03c-466d-8e6a-63e82dd7638f,54812927
1038,1642304695.2520943,start,2022-01-16 03:44:55.278000+00:00,98037e03-2bf0-40db-8d78-c7953e613f7a,17327074
1039,1642292234.9031065,start,2022-01-16 00:17:14.943000+00:00,37fdfbb1-159d-47cf-87a2-d578d5e9ecc1,12015910
1040,1642304899.5267522,start,2022-01-16 03:48:19.555000+00:00,3e92b887-c053-40e8-a055-68e9f43e0636,80222831
1041,1642307265.5678394,start,2022-01-16 04:27:45.611000+00:00,9a2b51c9-48f0-4525-b85d-b3b1187be197,71302797
1042,1642298088.679853,results,2022-01-16 01:54:48.712000+00:00,550a5392-7b54-4c62-9bcd-7a5ca0108af8,80304289
1043,1642366530.748472,start,2022-01-16 20:55:30.798000+00:00,47460de4-7a4f-47b0-832f-04bd8b865324,34705289
1044,1642302100.27146,start,2022-01-16 03:01:40.319000+00:00,a3ce6018-c5e1-4e2f-9dcb-6b89a74894d1,58769824
1045,1642333747.6133723,start,2022-01-16 11:49:07.646000+00:00,2bd24d5c-8b5a-4f74-8e50-9b16d978e08d,16040740
1046,1642320090.5106115,results,2022-01-16 08:01:30.545000+00:00,e378c316-2150-4790-944f-d848bc3289f3,21870177
1047,1641830433.1960053,start,2022-01-10 16:00:33.329000+00:00,c7f98517-fa28-4c13-950b-5e58c020aca2,45706326
1048,1639915272.7567642,results,2021-12-19 12:01:12.787000+00:00,81ecdb7e-90ac-4546-b165-428b85096f00,26791549
1049,1642292399.5640125,rating,2022-01-16 00:19:59.591000+00:00,37fdfbb1-159d-47cf-87a2-d578d5e9ecc1,12015910
1050,1642330443.1462677,questions,2022-01-16 10:54:03.177000+00:00,3a3b09d7-e6fd-41ee-adff-9b898352d6d9,34692634
1051,1642345249.6641319,start,2022-01-16 15:00:49.702000+00:00,e1f06649-65ba-4ce4-a071-8a027d10700a,94971834
1052,1642371550.778622,start,2022-01-16 22:19:10.808000+00:00,0891c116-721a-4730-90bd-a1fcd187432e,84426848
1053,1642333890.0358846,start,2022-01-16 11:51:30.065000+00:00,487962c3-90a2-469c-8e0f-cd8ef0a3db6c,96560439
1054,1642346907.655847,rating,2022-01-16 15:28:27.688000+00:00,55daeb44-10cd-41d6-be37-1b68d4571ec1,47372484
1055,1642302624.888659,start,2022-01-16 03:10:24.932000+00:00,c3a03f95-99a2-4732-a511-a12d569ff6f3,68908812
1056,1642310458.5570002,start,2022-01-16 05:20:58.580000+00:00,97e5591d-5bf9-40fe-8621-f3ebdcf89a42,24717772
1057,1641119794.94872,start,2022-01-02 10:36:34.987000+00:00,26a3caed-aee1-4320-8640-9da947c940c2,16421609
1058,1642308874.8300924,questions,2022-01-16 04:54:34.866000+00:00,67db1ba8-9bfc-4ddc-a823-483c947f9fd8,74263841
1059,1642332553.8166535,rating,2022-01-16 11:29:13.850000+00:00,e530253a-52d6-48e0-b712-da8acae92af8,8021271
1060,1642302967.6876488,start,2022-01-16 03:16:07.723000+00:00,2207df76-22d8-4e07-80fd-7f2be09147fc,57548773
1061,1642350707.2124403,start,2022-01-16 16:31:47.250000+00:00,1d3ea3e4-cd76-4a9e-9599-d975f3d00024,28286190
1062,1642335083.6550343,start,2022-01-16 12:11:23.682000+00:00,811a9b0b-e27c-485c-a0b3-ee4e34a3bd68,81890855
1063,1642342948.4390411,rating,2022-01-16 14:22:28.511000+00:00,70f168f0-b0db-4385-a8cd-057070d78033,16924054
1064,1642302726.7242699,start,2022-01-16 03:12:06.749000+00:00,f6323e27-bcf5-420e-adfc-23398566060d,93758522
1065,1642303836.0061169,start,2022-01-16 03:30:36.057000+00:00,087501d2-6946-4242-b6ea-0ff463c4d80f,31463970
1066,1642288885.6791492,rating,2022-01-15 23:21:25.713000+00:00,73f8dcd5-2bcb-4e12-909c-01bd020af1aa,62993154
1067,1642311802.1121109,start,2022-01-16 05:43:22.136000+00:00,3c6de8ac-0166-4207-951e-7e7ebf4b63cc,6930479
1068,1642318306.2237835,questions,2022-01-16 07:31:46.252000+00:00,8edc4624-887a-4145-9707-c57907643147,44609718
1069,1642396408.9901576,start,2022-01-17 05:13:29.236000+00:00,388dc722-16ea-4da4-b855-64bedfbf6300,95179580
1070,1642296090.288622,questions,2022-01-16 01:21:30.316000+00:00,5a7b9c1d-97bf-410b-80fe-2167d028bc1a,58214400
1071,1642367032.3249311,questions,2022-01-16 21:03:52.362000+00:00,8d25de4a-f96e-450e-b887-ee02bf4956b6,71781202
1072,1642354598.1400418,start,2022-01-16 17:36:38.172000+00:00,edd355de-fbae-407f-b2fd-d7c0c894cc77,46384038
1073,1642328135.2961984,rating,2022-01-16 10:15:35.329000+00:00,027debe4-f16e-486d-b760-7f837eefd386,18491547
1074,1640297880.8865037,start,2021-12-23 22:18:01.010000+00:00,29ed97d3-06cf-4ccd-ba1a-99f81f8da829,72633309
1075,1642311589.0517516,start,2022-01-16 05:39:49.081000+00:00,503916ab-05cf-444a-bc7f-25d8a1b5404c,78738316
1076,1642368633.5838003,start,2022-01-16 21:30:33.628000+00:00,5c80a5b0-01aa-48fb-ba29-c7e2d566cc8d,26985035
1077,1642332225.3863585,start,2022-01-16 11:23:45.415000+00:00,4eb109e9-9d1f-462c-b511-bce3bad161ea,92776071
1078,1642306532.7129357,results,2022-01-16 04:15:32.745000+00:00,a893704f-1cdd-4082-8fdc-2ddb4eeea1ba,95750012
1079,1642316540.3987446,results,2022-01-16 07:02:20.433000+00:00,f2a668cc-0436-4e1c-8ec1-1e261c875644,63420993
1080,1642305754.6150963,start,2022-01-16 04:02:34.691000+00:00,03867b4e-1d67-4ab7-a144-19660db97e4c,45818032
1081,1642309704.9443007,rating,2022-01-16 05:08:25.015000+00:00,397175aa-d0cc-4711-a90e-0d54394d2a48,78788676
1082,1642302097.036898,results,2022-01-16 03:01:37.093000+00:00,b8bbf9d0-317b-4938-a044-262daad7770e,7466169
1083,1642283831.1414933,rating,2022-01-15 21:57:11.178000+00:00,4fa88a1f-493b-4b2d-87d9-dabe64b93ada,16421609
1084,1642293083.49008,selection,2022-01-16 00:31:23.522000+00:00,89f4406b-37aa-4edf-a81e-1a4fb8d73e4b,16421609
